"filename", "language", "JavaScript", "SQL", "HTML", "Markdown", "JSON with Comments", "JSON", "CSS", "XML", "YAML", "comment", "blank", "total"
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\configuration.ejs", "HTML", 0, 0, 11, 0, 0, 0, 0, 0, 0, 4, 0, 15
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\configurationSelf.ejs", "HTML", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 1, 8
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\contestStates.ejs", "HTML", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 4, 40
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\contestsOverview.ejs", "HTML", 0, 0, 207, 0, 0, 0, 0, 0, 0, 1, 25, 233
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\error.ejs", "HTML", 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 11
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\eventMgr - vue2.ejs", "HTML", 0, 0, 854, 0, 0, 0, 0, 0, 0, 35, 112, 1001
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\eventMgr.ejs", "HTML", 0, 0, 1359, 0, 0, 0, 0, 0, 0, 51, 192, 1602
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\inscription.ejs", "HTML", 0, 0, 11, 0, 0, 0, 0, 0, 0, 3, 0, 14
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\login.ejs", "HTML", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 21
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\meetingAdmin.ejs", "HTML", 0, 0, 202, 0, 0, 0, 0, 0, 0, 6, 25, 233
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\meetingAdministration.ejs", "HTML", 0, 0, 340, 0, 0, 0, 0, 0, 0, 39, 94, 473
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\meetingSelection - vue2.ejs", "HTML", 0, 0, 125, 0, 0, 0, 0, 0, 0, 7, 47, 179
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\meetingSelection.ejs", "HTML", 0, 0, 128, 0, 0, 0, 0, 0, 0, 8, 49, 185
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\roomManagerDrawings - rooms as objects.ejs", "HTML", 0, 0, 34, 0, 0, 0, 0, 0, 0, 5, 8, 47
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\roomManagerDrawings.ejs", "HTML", 0, 0, 66, 0, 0, 0, 0, 0, 0, 10, 10, 86
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\root - with roomManagerDeawings.ejs", "HTML", 0, 0, 76, 0, 0, 0, 0, 0, 0, 7, 9, 92
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\root.ejs", "HTML", 0, 0, 40, 0, 0, 0, 0, 0, 0, 3, 3, 46
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\seriesAdminTech.ejs", "HTML", 0, 0, 728, 0, 0, 0, 0, 0, 0, 47, 97, 872
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\setLang.ejs", "HTML", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 2, 44
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\sites.ejs", "HTML", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\techDefault.ejs", "HTML", 0, 0, 93, 0, 0, 0, 0, 0, 0, 1, 11, 105
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\techHigh.ejs", "HTML", 0, 0, 2079, 0, 0, 0, 0, 0, 0, 49, 261, 2389
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\techHigh.vue2.ejs", "HTML", 0, 0, 2070, 0, 0, 0, 0, 0, 0, 41, 259, 2370
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\views\translatedLists.ejs", "HTML", 0, 0, 10, 0, 0, 0, 0, 0, 0, 8, 2, 20
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\workspace.code-workspace", "JSON with Comments", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\wsExtension.cjs", "JavaScript", 428, 0, 0, 0, 0, 0, 0, 0, 0, 298, 189, 915
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\wsRoomHandler.js", "JavaScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 28, 20, 97
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\wsServer2Server.js", "JavaScript", 180, 0, 0, 0, 0, 0, 0, 0, 0, 135, 81, 396
"c:\Users\Reto\Documents\Reto\Programmieren\liveAthletics\AppFolder\wsTest.js", "JavaScript", 217, 0, 0, 0, 0, 0, 0, 0, 0, 131, 105, 453
"Total", "-", 94519, 9289, 12967, 602, 8, 23376, 821, 2707, 18, 26065, 18386, 188758
